epoch batch k value what
0 1500 119 6.13946 norm
0 2000 0 6.77316 diff
0 2000 0 2.19962 norm
0 2000 1 7.66523 diff
0 2000 1 4.4417 norm
0 2000 2 8.69126 diff
0 2000 2 6.47135 norm
0 2000 3 9.69612 diff
0 2000 3 8.16281 norm
0 2000 4 10.5844 diff
0 2000 4 9.53897 norm
0 2000 5 11.3929 diff
0 2000 5 10.7236 norm
0 2000 6 12.074 diff
0 2000 6 11.7144 norm
0 2000 7 12.7486 diff
0 2000 7 12.5977 norm
0 2000 8 13.3846 diff
0 2000 8 13.3821 norm
0 2000 9 13.966 diff
0 2000 9 14.0986 norm
0 2000 10 13.7734 diff
0 2000 10 14.1331 norm
0 2000 11 13.9934 diff
0 2000 11 14.4383 norm
0 2000 12 14.322 diff
0 2000 12 14.8444 norm
0 2000 13 14.6905 diff
0 2000 13 15.2841 norm
0 2000 14 15.0671 diff
0 2000 14 15.7273 norm
0 2000 15 15.4399 diff
0 2000 15 16.1602 norm
0 2000 16 15.8034 diff
0 2000 16 16.5765 norm
0 2000 17 16.1549 diff
0 2000 17 16.9735 norm
0 2000 18 16.493 diff
0 2000 18 17.3501 norm
0 2000 19 16.8167 diff
0 2000 19 17.7062 norm
0 2000 20 17.1252 diff
0 2000 20 18.0418 norm
0 2000 21 17.4179 diff
0 2000 21 18.3569 norm
0 2000 22 17.6937 diff
0 2000 22 18.6512 norm
0 2000 23 17.9516 diff
0 2000 23 18.9242 norm
0 2000 24 18.1904 diff
0 2000 24 19.175 norm
0 2000 25 18.4087 diff
0 2000 25 19.4025 norm
0 2000 26 18.6047 diff
0 2000 26 19.6053 norm
0 2000 27 18.7766 diff
0 2000 27 19.7816 norm
0 2000 28 18.9225 diff
0 2000 28 19.9295 norm
0 2000 29 19.0401 diff
0 2000 29 20.0471 norm
0 2000 30 19.1276 diff
0 2000 30 20.1321 norm
0 2000 31 19.1828 diff
0 2000 31 20.1827 norm
0 2000 32 19.204 diff
0 2000 32 20.1972 norm
0 2000 33 19.19 diff
0 2000 33 20.1744 norm
0 2000 34 19.1402 diff
0 2000 34 20.1137 norm
0 2000 35 19.0549 diff
0 2000 35 20.0155 norm
0 2000 36 18.9354 diff
0 2000 36 19.8814 norm
0 2000 37 18.7844 diff
0 2000 37 19.714 norm
0 2000 38 18.6057 diff
0 2000 38 19.5173 norm
0 2000 39 18.4042 diff
0 2000 39 19.2965 norm
0 2000 40 18.1861 diff
0 2000 40 19.0577 norm
0 2000 41 17.9579 diff
0 2000 41 18.808 norm
0 2000 42 17.7268 diff
0 2000 42 18.5547 norm
0 2000 43 17.4998 diff
0 2000 43 18.3054 norm
0 2000 44 17.2835 diff
0 2000 44 18.0669 norm
0 2000 45 17.0834 diff
0 2000 45 17.8455 norm
0 2000 46 16.9041 diff
0 2000 46 17.6463 norm
0 2000 47 16.7491 diff
0 2000 47 17.4731 norm
0 2000 48 16.6206 diff
0 2000 48 17.3284 norm
0 2000 49 16.5196 diff
0 2000 49 17.2135 norm
0 2000 50 16.4462 diff
0 2000 50 17.1286 norm
0 2000 51 16.3998 diff
0 2000 51 17.073 norm
0 2000 52 16.3789 diff
0 2000 52 17.0452 norm
0 2000 53 16.3816 diff
0 2000 53 17.043 norm
0 2000 54 16.4055 diff
0 2000 54 17.0639 norm
0 2000 55 16.4479 diff
0 2000 55 17.1051 norm
0 2000 56 16.5059 diff
0 2000 56 17.1633 norm
0 2000 57 16.5765 diff
0 2000 57 17.2355 norm
0 2000 58 16.6568 diff
0 2000 58 17.3182 norm
0 2000 59 16.7436 diff
0 2000 59 17.4084 norm
0 2000 60 16.8342 diff
0 2000 60 17.503 norm
0 2000 61 16.9258 diff
0 2000 61 17.5991 norm
0 2000 62 17.016 diff
0 2000 62 17.694 norm
0 2000 63 17.1024 diff
0 2000 63 17.7854 norm
0 2000 64 17.1831 diff
0 2000 64 17.871 norm
0 2000 65 17.2562 diff
0 2000 65 17.9489 norm
0 2000 66 17.3202 diff
0 2000 66 18.0175 norm
0 2000 67 17.3739 diff
0 2000 67 18.0754 norm
0 2000 68 17.4163 diff
0 2000 68 18.1216 norm
0 2000 69 17.4467 diff
0 2000 69 18.1552 norm
0 2000 70 17.4646 diff
0 2000 70 18.1759 norm
0 2000 71 17.4701 diff
0 2000 71 18.1834 norm
0 2000 72 17.4633 diff
0 2000 72 18.178 norm
0 2000 73 17.4448 diff
0 2000 73 18.1602 norm
0 2000 74 17.4156 diff
0 2000 74 18.1309 norm
0 2000 75 17.3767 diff
0 2000 75 18.0913 norm
0 2000 76 17.3297 diff
0 2000 76 18.0429 norm
0 2000 77 17.2762 diff
0 2000 77 17.9874 norm
0 2000 78 17.2181 diff
0 2000 78 17.9267 norm
0 2000 79 17.1574 diff
0 2000 79 17.8629 norm
0 2000 80 17.0961 diff
0 2000 80 17.7981 norm
0 2000 81 17.036 diff
0 2000 81 17.7344 norm
0 2000 82 16.979 diff
0 2000 82 17.6736 norm
0 2000 83 16.9267 diff
0 2000 83 17.6176 norm
0 2000 84 16.8806 diff
0 2000 84 17.5678 norm
0 2000 85 16.8415 diff
0 2000 85 17.5255 norm
0 2000 86 16.8105 diff
0 2000 86 17.4914 norm
0 2000 87 16.7878 diff
0 2000 87 17.4663 norm
0 2000 88 16.7738 diff
0 2000 88 17.4502 norm
0 2000 89 16.7682 diff
0 2000 89 17.4431 norm
0 2000 90 16.7707 diff
0 2000 90 17.4447 norm
0 2000 91 16.7808 diff
0 2000 91 17.4544 norm
0 2000 92 16.7977 diff
0 2000 92 17.4713 norm
0 2000 93 16.8204 diff
0 2000 93 17.4946 norm
0 2000 94 16.8479 diff
0 2000 94 17.5231 norm
0 2000 95 16.8793 diff
0 2000 95 17.5559 norm
0 2000 96 16.9133 diff
0 2000 96 17.5915 norm
0 2000 97 16.9489 diff
0 2000 97 17.629 norm
0 2000 98 16.985 diff
0 2000 98 17.6672 norm
0 2000 99 17.0206 diff
0 2000 99 17.7049 norm
0 2000 100 17.0547 diff
0 2000 100 17.7412 norm
0 2000 101 17.0864 diff
0 2000 101 17.7751 norm
0 2000 102 17.1151 diff
0 2000 102 17.8058 norm
0 2000 103 17.1399 diff
0 2000 103 17.8326 norm
0 2000 104 17.1606 diff
0 2000 104 17.8551 norm
0 2000 105 17.1766 diff
0 2000 105 17.8727 norm
0 2000 106 17.1877 diff
0 2000 106 17.8852 norm
0 2000 107 17.1939 diff
0 2000 107 17.8925 norm
0 2000 108 17.1952 diff
0 2000 108 17.8945 norm
0 2000 109 16.6468 diff
0 2000 109 17.6667 norm
0 2000 110 14.5731 diff
0 2000 110 16.2612 norm
0 2000 111 9.25563 diff
0 2000 111 11.8321 norm
0 2000 112 5.79458 diff
0 2000 112 9.32281 norm
0 2000 113 3.78483 diff
0 2000 113 8.10658 norm
0 2000 114 2.49871 diff
0 2000 114 7.45055 norm
0 2000 115 1.61975 diff
0 2000 115 7.05982 norm
0 2000 116 1.001 diff
0 2000 116 6.80579 norm
0 2000 117 0.558292 diff
0 2000 117 6.62378 norm
0 2000 118 0.236997 diff
0 2000 118 6.48053 norm
0 2000 119 0.0 diff
0 2000 119 6.35986 norm
0 2500 0 7.87482 diff
0 2500 0 2.20556 norm
0 2500 1 8.54832 diff
0 2500 1 4.42685 norm
0 2500 2 9.37715 diff
0 2500 2 6.46532 norm
0 2500 3 10.1824 diff
0 2500 3 8.16115 norm
0 2500 4 10.8838 diff
0 2500 4 9.53548 norm
0 2500 5 11.5697 diff
0 2500 5 10.7103 norm
0 2500 6 12.1694 diff
0 2500 6 11.7122 norm
0 2500 7 12.8588 diff
0 2500 7 12.6621 norm
0 2500 8 13.4171 diff
0 2500 8 13.4694 norm
0 2500 9 13.9444 diff
0 2500 9 14.169 norm
0 2500 10 13.6874 diff
0 2500 10 14.2391 norm
0 2500 11 13.8744 diff
0 2500 11 14.5686 norm
0 2500 12 14.1613 diff
0 2500 12 14.9827 norm
0 2500 13 14.487 diff
0 2500 13 15.4203 norm
0 2500 14 14.8197 diff
0 2500 14 15.8552 norm
0 2500 15 15.1482 diff
0 2500 15 16.2748 norm
0 2500 16 15.4654 diff
0 2500 16 16.6718 norm
0 2500 17 15.7661 diff
0 2500 17 17.0409 norm
0 2500 18 16.0454 diff
0 2500 18 17.3774 norm
0 2500 19 16.2983 diff
0 2500 19 17.6767 norm
0 2500 20 16.5201 diff
0 2500 20 17.9344 norm
0 2500 21 16.7065 diff
0 2500 21 18.1466 norm
0 2500 22 16.8542 diff
0 2500 22 18.3105 norm
0 2500 23 16.9605 diff
0 2500 23 18.4242 norm
0 2500 24 17.0238 diff
0 2500 24 18.4869 norm
0 2500 25 17.0435 diff
0 2500 25 18.4986 norm
0 2500 26 17.0195 diff
0 2500 26 18.4603 norm
0 2500 27 16.9528 diff
0 2500 27 18.3737 norm
0 2500 28 16.8451 diff
0 2500 28 18.2414 norm
0 2500 29 16.6995 diff
0 2500 29 18.067 norm
0 2500 30 16.5206 diff
0 2500 30 17.8556 norm
0 2500 31 16.3145 diff
0 2500 31 17.6139 norm
0 2500 32 16.089 diff
0 2500 32 17.3499 norm
0 2500 33 15.8529 diff
0 2500 33 17.0734 norm
0 2500 34 15.6159 diff
0 2500 34 16.7947 norm
0 2500 35 15.387 diff
0 2500 35 16.524 norm
0 2500 36 15.174 diff
0 2500 36 16.2704 norm
0 2500 37 14.9826 diff
0 2500 37 16.041 norm
0 2500 38 14.8161 diff
0 2500 38 15.8405 norm
0 2500 39 14.6756 diff
0 2500 39 15.6708 norm
0 2500 40 14.5602 diff
0 2500 40 15.5315 norm
0 2500 41 14.4677 diff
0 2500 41 15.4206 norm
0 2500 42 14.3952 diff
0 2500 42 15.3348 norm
0 2500 43 14.3395 diff
0 2500 43 15.2704 norm
0 2500 44 14.2979 diff
0 2500 44 15.2237 norm
0 2500 45 14.2675 diff
0 2500 45 15.1913 norm
0 2500 46 14.2463 diff
0 2500 46 15.1701 norm
0 2500 47 14.2324 diff
0 2500 47 15.1577 norm
0 2500 48 14.2247 diff
0 2500 48 15.1524 norm
0 2500 49 14.2221 diff
0 2500 49 15.1527 norm
0 2500 50 14.2238 diff
0 2500 50 15.1575 norm
0 2500 51 14.2292 diff
0 2500 51 15.1661 norm
0 2500 52 14.2376 diff
0 2500 52 15.1777 norm
0 2500 53 14.2484 diff
0 2500 53 15.1919 norm
0 2500 54 14.2611 diff
0 2500 54 15.2079 norm
0 2500 55 14.2751 diff
0 2500 55 15.2251 norm
0 2500 56 14.2897 diff
0 2500 56 15.2431 norm
0 2500 57 14.3044 diff
0 2500 57 15.261 norm
0 2500 58 14.3186 diff
0 2500 58 15.2783 norm
0 2500 59 14.3319 diff
0 2500 59 15.2946 norm
0 2500 60 14.344 diff
0 2500 60 15.3095 norm
0 2500 61 14.3545 diff
0 2500 61 15.3225 norm
0 2500 62 14.3634 diff
0 2500 62 15.3335 norm
0 2500 63 14.3707 diff
0 2500 63 15.3425 norm
0 2500 64 14.3763 diff
0 2500 64 15.3495 norm
0 2500 65 14.3804 diff
0 2500 65 15.3546 norm
0 2500 66 14.3831 diff
0 2500 66 15.358 norm
0 2500 67 14.3847 diff
0 2500 67 15.3599 norm
0 2500 68 14.3854 diff
0 2500 68 15.3608 norm
0 2500 69 14.3854 diff
0 2500 69 15.3607 norm
0 2500 70 14.3848 diff
0 2500 70 15.3599 norm
0 2500 71 14.384 diff
0 2500 71 15.3587 norm
0 2500 72 14.3829 diff
0 2500 72 15.3573 norm
0 2500 73 14.3817 diff
0 2500 73 15.3558 norm
0 2500 74 14.3806 diff
0 2500 74 15.3542 norm
0 2500 75 14.3794 diff
0 2500 75 15.3528 norm
0 2500 76 14.3783 diff
0 2500 76 15.3514 norm
0 2500 77 14.3773 diff
0 2500 77 15.3502 norm
0 2500 78 14.3764 diff
0 2500 78 15.3491 norm
0 2500 79 14.3756 diff
0 2500 79 15.3481 norm
0 2500 80 14.3749 diff
0 2500 80 15.3473 norm
0 2500 81 14.3743 diff
0 2500 81 15.3465 norm
0 2500 82 14.3738 diff
0 2500 82 15.3459 norm
0 2500 83 14.3733 diff
0 2500 83 15.3454 norm
0 2500 84 14.373 diff
0 2500 84 15.345 norm
0 2500 85 14.3727 diff
0 2500 85 15.3447 norm
0 2500 86 14.3725 diff
0 2500 86 15.3445 norm
0 2500 87 14.3724 diff
0 2500 87 15.3443 norm
0 2500 88 14.3723 diff
0 2500 88 15.3443 norm
0 2500 89 14.3723 diff
0 2500 89 15.3442 norm
0 2500 90 14.3723 diff
0 2500 90 15.3443 norm
0 2500 91 14.3724 diff
0 2500 91 15.3444 norm
0 2500 92 14.3725 diff
0 2500 92 15.3445 norm
0 2500 93 14.3726 diff
0 2500 93 15.3447 norm
0 2500 94 14.3728 diff
0 2500 94 15.3448 norm
0 2500 95 14.3729 diff
0 2500 95 15.345 norm
0 2500 96 14.373 diff
0 2500 96 15.3451 norm
0 2500 97 14.3731 diff
0 2500 97 15.3453 norm
0 2500 98 14.3732 diff
0 2500 98 15.3454 norm
0 2500 99 14.3733 diff
0 2500 99 15.3455 norm
0 2500 100 14.3734 diff
0 2500 100 15.3456 norm
0 2500 101 14.3735 diff
0 2500 101 15.3457 norm
0 2500 102 14.3735 diff
0 2500 102 15.3458 norm
0 2500 103 14.3735 diff
0 2500 103 15.3458 norm
0 2500 104 14.3736 diff
0 2500 104 15.3458 norm
0 2500 105 14.3736 diff
0 2500 105 15.3458 norm
0 2500 106 14.3736 diff
0 2500 106 15.3459 norm
0 2500 107 14.3736 diff
0 2500 107 15.3459 norm
0 2500 108 14.3736 diff
0 2500 108 15.3459 norm
0 2500 109 13.7219 diff
0 2500 109 15.1687 norm
0 2500 110 11.5829 diff
0 2500 110 13.9395 norm
0 2500 111 7.16599 diff
0 2500 111 10.6396 norm
0 2500 112 4.54441 diff
0 2500 112 9.07431 norm
0 2500 113 3.08293 diff
0 2500 113 8.39742 norm
0 2500 114 2.12912 diff
0 2500 114 8.04401 norm
0 2500 115 1.43899 diff
0 2500 115 7.83763 norm
0 2500 116 0.920426 diff
0 2500 116 7.7117 norm
0 2500 117 0.526811 diff
0 2500 117 7.6312 norm
0 2500 118 0.227527 diff
0 2500 118 7.57554 norm
0 2500 119 0.0 diff
0 2500 119 7.53295 norm
0 3000 0 8.80164 diff
0 3000 0 2.22433 norm
0 3000 1 9.27333 diff
0 3000 1 4.45147 norm
0 3000 2 9.85088 diff
0 3000 2 6.47788 norm
0 3000 3 10.4532 diff
0 3000 3 8.16843 norm
0 3000 4 11.0272 diff
0 3000 4 9.56802 norm
0 3000 5 11.5918 diff
0 3000 5 10.7384 norm
0 3000 6 12.1711 diff
0 3000 6 11.8049 norm
0 3000 7 12.6728 diff
0 3000 7 12.7146 norm
0 3000 8 13.1331 diff
0 3000 8 13.4789 norm
0 3000 9 13.5825 diff
0 3000 9 14.1914 norm
0 3000 10 13.2921 diff
0 3000 10 14.2673 norm
0 3000 11 13.4101 diff
0 3000 11 14.5621 norm
0 3000 12 13.6149 diff
0 3000 12 14.922 norm
0 3000 13 13.8467 diff
0 3000 13 15.29 norm
0 3000 14 14.0809 diff
0 3000 14 15.6453 norm
0 3000 15 14.3106 diff
0 3000 15 15.9806 norm
0 3000 16 14.5321 diff
0 3000 16 16.2928 norm
0 3000 17 14.743 diff
0 3000 17 16.5803 norm
0 3000 18 14.9404 diff
0 3000 18 16.8415 norm
0 3000 19 15.122 diff
0 3000 19 17.0747 norm
0 3000 20 15.2854 diff
0 3000 20 17.2789 norm
0 3000 21 15.4293 diff
0 3000 21 17.4534 norm
0 3000 22 15.5529 diff
0 3000 22 17.5986 norm
0 3000 23 15.6562 diff
0 3000 23 17.7154 norm
0 3000 24 15.7396 diff
0 3000 24 17.8054 norm
0 3000 25 15.8042 diff
0 3000 25 17.8707 norm
0 3000 26 15.8508 diff
0 3000 26 17.9133 norm
0 3000 27 15.8808 diff
0 3000 27 17.9354 norm
0 3000 28 15.8952 diff
0 3000 28 17.9389 norm
0 3000 29 15.8951 diff
0 3000 29 17.9257 norm
0 3000 30 15.8815 diff
0 3000 30 17.8972 norm
0 3000 31 15.8552 diff
0 3000 31 17.855 norm
0 3000 32 15.8172 diff
0 3000 32 17.8003 norm
0 3000 33 15.7683 diff
0 3000 33 17.7344 norm
0 3000 34 15.7096 diff
0 3000 34 17.6583 norm
0 3000 35 15.6418 diff
0 3000 35 17.5732 norm
0 3000 36 15.5662 diff
0 3000 36 17.4804 norm
0 3000 37 15.4839 diff
0 3000 37 17.3811 norm
0 3000 38 15.3963 diff
0 3000 38 17.2768 norm
0 3000 39 15.3049 diff
0 3000 39 17.169 norm
0 3000 40 15.2111 diff
0 3000 40 17.0592 norm
0 3000 41 15.1167 diff
0 3000 41 16.9491 norm
0 3000 42 15.0233 diff
0 3000 42 16.8405 norm
0 3000 43 14.9327 diff
0 3000 43 16.7352 norm
0 3000 44 14.8463 diff
0 3000 44 16.6346 norm
0 3000 45 14.7656 diff
0 3000 45 16.5404 norm
0 3000 46 14.6918 diff
0 3000 46 16.4539 norm
0 3000 47 14.6259 diff
0 3000 47 16.3761 norm
0 3000 48 14.5685 diff
0 3000 48 16.3079 norm
0 3000 49 14.5199 diff
0 3000 49 16.2497 norm
0 3000 50 14.4801 diff
0 3000 50 16.2016 norm
0 3000 51 14.449 diff
0 3000 51 16.1634 norm
0 3000 52 14.4262 diff
0 3000 52 16.1347 norm
0 3000 53 14.4109 diff
0 3000 53 16.1149 norm
0 3000 54 14.4024 diff
0 3000 54 16.1031 norm
0 3000 55 14.3999 diff
0 3000 55 16.0985 norm
0 3000 56 14.4026 diff
0 3000 56 16.0999 norm
0 3000 57 14.4096 diff
0 3000 57 16.1065 norm
0 3000 58 14.42 diff
0 3000 58 16.1173 norm
0 3000 59 14.4331 diff
0 3000 59 16.1313 norm
0 3000 60 14.448 diff
0 3000 60 16.1476 norm
0 3000 61 14.4641 diff
0 3000 61 16.1654 norm
0 3000 62 14.4808 diff
0 3000 62 16.1841 norm
0 3000 63 14.4976 diff
0 3000 63 16.203 norm
0 3000 64 14.5139 diff
0 3000 64 16.2215 norm
0 3000 65 14.5295 diff
0 3000 65 16.2393 norm
0 3000 66 14.544 diff
0 3000 66 16.2559 norm
0 3000 67 14.5572 diff
0 3000 67 16.2711 norm
0 3000 68 14.5689 diff
0 3000 68 16.2846 norm
0 3000 69 14.579 diff
0 3000 69 16.2964 norm
0 3000 70 14.5875 diff
0 3000 70 16.3063 norm
0 3000 71 14.5942 diff
0 3000 71 16.3143 norm
0 3000 72 14.5994 diff
0 3000 72 16.3205 norm
0 3000 73 14.6029 diff
0 3000 73 16.3249 norm
0 3000 74 14.605 diff
0 3000 74 16.3277 norm
0 3000 75 14.6058 diff
0 3000 75 16.3289 norm
0 3000 76 14.6054 diff
0 3000 76 16.3287 norm
0 3000 77 14.604 diff
0 3000 77 16.3274 norm
0 3000 78 14.6017 diff
0 3000 78 16.325 norm
0 3000 79 14.5987 diff
0 3000 79 16.3219 norm
0 3000 80 14.5952 diff
0 3000 80 16.3181 norm
0 3000 81 14.5913 diff
0 3000 81 16.3138 norm
0 3000 82 14.5873 diff
0 3000 82 16.3093 norm
0 3000 83 14.5831 diff
0 3000 83 16.3046 norm
0 3000 84 14.579 diff
0 3000 84 16.3 norm
0 3000 85 14.575 diff
0 3000 85 16.2954 norm
0 3000 86 14.5712 diff
0 3000 86 16.2912 norm
0 3000 87 14.5678 diff
0 3000 87 16.2872 norm
0 3000 88 14.5647 diff
0 3000 88 16.2836 norm
0 3000 89 14.562 diff
0 3000 89 16.2805 norm
0 3000 90 14.5597 diff
0 3000 90 16.2778 norm
0 3000 91 14.5578 diff
0 3000 91 16.2756 norm
0 3000 92 14.5564 diff
0 3000 92 16.2739 norm
0 3000 93 14.5554 diff
0 3000 93 16.2726 norm
0 3000 94 14.5547 diff
0 3000 94 16.2718 norm
0 3000 95 14.5544 diff
0 3000 95 16.2714 norm
0 3000 96 14.5544 diff
0 3000 96 16.2713 norm
0 3000 97 14.5546 diff
0 3000 97 16.2715 norm
0 3000 98 14.5551 diff
0 3000 98 16.272 norm
0 3000 99 14.5558 diff
0 3000 99 16.2727 norm
0 3000 100 14.5566 diff
0 3000 100 16.2736 norm
0 3000 101 14.5575 diff
0 3000 101 16.2746 norm
0 3000 102 14.5585 diff
0 3000 102 16.2757 norm
0 3000 103 14.5595 diff
0 3000 103 16.2769 norm
0 3000 104 14.5606 diff
0 3000 104 16.278 norm
0 3000 105 14.5616 diff
0 3000 105 16.2791 norm
0 3000 106 14.5625 diff
0 3000 106 16.2802 norm
0 3000 107 14.5634 diff
0 3000 107 16.2812 norm
0 3000 108 14.5641 diff
0 3000 108 16.2821 norm
0 3000 109 13.8183 diff
0 3000 109 16.0876 norm
0 3000 110 11.6237 diff
0 3000 110 14.9718 norm
0 3000 111 7.56618 diff
0 3000 111 12.1473 norm
0 3000 112 5.15938 diff
0 3000 112 10.6973 norm
0 3000 113 3.67134 diff
0 3000 113 9.90791 norm
0 3000 114 2.61281 diff
0 3000 114 9.41252 norm
0 3000 115 1.80705 diff
0 3000 115 9.08732 norm
0 3000 116 1.18002 diff
0 3000 116 8.87317 norm
0 3000 117 0.688797 diff
0 3000 117 8.73155 norm
0 3000 118 0.303097 diff
0 3000 118 8.63605 norm
0 3000 119 0.0 diff
0 3000 119 8.56921 norm
0 3500 0 9.40941 diff
0 3500 0 2.2254 norm
0 3500 1 9.72552 diff
0 3500 1 4.46673 norm
0 3500 2 10.1483 diff
0 3500 2 6.50638 norm
0 3500 3 10.5437 diff
0 3500 3 8.17153 norm
0 3500 4 10.993 diff
0 3500 4 9.5799 norm
0 3500 5 11.3973 diff
0 3500 5 10.7171 norm
0 3500 6 11.9253 diff
0 3500 6 11.7862 norm
0 3500 7 12.3756 diff
0 3500 7 12.6965 norm
0 3500 8 12.8322 diff
0 3500 8 13.5256 norm
0 3500 9 13.3084 diff
0 3500 9 14.3083 norm
0 3500 10 12.871 diff
0 3500 10 14.3731 norm
0 3500 11 12.9568 diff
0 3500 11 14.6743 norm
0 3500 12 13.1307 diff
0 3500 12 15.0419 norm
0 3500 13 13.3342 diff
0 3500 13 15.4122 norm
0 3500 14 13.537 diff
0 3500 14 15.7656 norm
0 3500 15 13.734 diff
0 3500 15 16.0945 norm
0 3500 16 13.9225 diff
0 3500 16 16.3966 norm
0 3500 17 14.101 diff
0 3500 17 16.6705 norm
0 3500 18 14.2677 diff
0 3500 18 16.9154 norm
0 3500 19 14.4206 diff
0 3500 19 17.1307 norm
0 3500 20 14.5583 diff
0 3500 20 17.3165 norm
0 3500 21 14.68 diff
0 3500 21 17.4738 norm
0 3500 22 14.7853 diff
0 3500 22 17.604 norm
0 3500 23 14.8741 diff
0 3500 23 17.7087 norm
0 3500 24 14.9466 diff
0 3500 24 17.7897 norm
0 3500 25 15.0033 diff
0 3500 25 17.8488 norm
0 3500 26 15.0446 diff
0 3500 26 17.8876 norm
0 3500 27 15.0711 diff
0 3500 27 17.9076 norm
0 3500 28 15.0833 diff
0 3500 28 17.9103 norm
0 3500 29 15.0821 diff
0 3500 29 17.8972 norm
0 3500 30 15.0683 diff
0 3500 30 17.8696 norm
0 3500 31 15.0432 diff
0 3500 31 17.829 norm
0 3500 32 15.0078 diff
0 3500 32 17.7771 norm
0 3500 33 14.9638 diff
0 3500 33 17.7154 norm
0 3500 34 14.9127 diff
0 3500 34 17.646 norm
0 3500 35 14.8564 diff
0 3500 35 17.5706 norm
0 3500 36 14.7969 diff
0 3500 36 17.4915 norm
0 3500 37 14.736 diff
0 3500 37 17.4108 norm
0 3500 38 14.6755 diff
0 3500 38 17.3304 norm
0 3500 39 14.6172 diff
0 3500 39 17.2524 norm
0 3500 40 14.5624 diff
0 3500 40 17.1784 norm
0 3500 41 14.5122 diff
0 3500 41 17.1097 norm
0 3500 42 14.4671 diff
0 3500 42 17.0474 norm
0 3500 43 14.4274 diff
0 3500 43 16.9918 norm
0 3500 44 14.393 diff
0 3500 44 16.9431 norm
0 3500 45 14.3635 diff
0 3500 45 16.9011 norm
0 3500 46 14.3385 diff
0 3500 46 16.8652 norm
0 3500 47 14.3172 diff
0 3500 47 16.8348 norm
0 3500 48 14.2991 diff
0 3500 48 16.8089 norm
0 3500 49 14.2836 diff
0 3500 49 16.787 norm
0 3500 50 14.27 diff
0 3500 50 16.7681 norm
0 3500 51 14.2579 diff
0 3500 51 16.7518 norm
0 3500 52 14.2471 diff
0 3500 52 16.7374 norm
0 3500 53 14.2373 diff
0 3500 53 16.7246 norm
0 3500 54 14.2284 diff
0 3500 54 16.7131 norm
0 3500 55 14.2201 diff
0 3500 55 16.7027 norm
0 3500 56 14.2127 diff
0 3500 56 16.6933 norm
0 3500 57 14.2059 diff
0 3500 57 16.6848 norm
0 3500 58 14.1999 diff
0 3500 58 16.6773 norm
0 3500 59 14.1946 diff
0 3500 59 16.6706 norm
0 3500 60 14.1901 diff
0 3500 60 16.6648 norm
0 3500 61 14.1862 diff
0 3500 61 16.6599 norm
0 3500 62 14.1829 diff
0 3500 62 16.6557 norm
0 3500 63 14.1802 diff
0 3500 63 16.6523 norm
0 3500 64 14.1781 diff
0 3500 64 16.6496 norm
0 3500 65 14.1763 diff
0 3500 65 16.6474 norm
0 3500 66 14.175 diff
0 3500 66 16.6457 norm
0 3500 67 14.1739 diff
0 3500 67 16.6444 norm
0 3500 68 14.1731 diff
0 3500 68 16.6434 norm
0 3500 69 14.1724 diff
0 3500 69 16.6427 norm
0 3500 70 14.1718 diff
0 3500 70 16.6422 norm
0 3500 71 14.1714 diff
0 3500 71 16.6417 norm
0 3500 72 14.171 diff
0 3500 72 16.6414 norm
0 3500 73 14.1707 diff
0 3500 73 16.6412 norm
0 3500 74 14.1704 diff
0 3500 74 16.641 norm
0 3500 75 14.1702 diff
0 3500 75 16.6408 norm
0 3500 76 14.17 diff
0 3500 76 16.6407 norm
0 3500 77 14.1698 diff
0 3500 77 16.6406 norm
0 3500 78 14.1697 diff
0 3500 78 16.6406 norm
0 3500 79 14.1696 diff
0 3500 79 16.6406 norm
0 3500 80 14.1696 diff
0 3500 80 16.6406 norm
0 3500 81 14.1696 diff
0 3500 81 16.6406 norm
0 3500 82 14.1696 diff
0 3500 82 16.6407 norm
0 3500 83 14.1696 diff
0 3500 83 16.6408 norm
0 3500 84 14.1697 diff
0 3500 84 16.6409 norm
0 3500 85 14.1697 diff
0 3500 85 16.641 norm
0 3500 86 14.1698 diff
0 3500 86 16.6412 norm
0 3500 87 14.1699 diff
0 3500 87 16.6413 norm
0 3500 88 14.17 diff
0 3500 88 16.6414 norm
0 3500 89 14.1701 diff
0 3500 89 16.6416 norm
0 3500 90 14.1701 diff
0 3500 90 16.6417 norm
0 3500 91 14.1702 diff
0 3500 91 16.6418 norm
0 3500 92 14.1703 diff
0 3500 92 16.6419 norm
0 3500 93 14.1703 diff
0 3500 93 16.642 norm
0 3500 94 14.1704 diff
0 3500 94 16.6421 norm
0 3500 95 14.1704 diff
0 3500 95 16.6422 norm
0 3500 96 14.1705 diff
0 3500 96 16.6423 norm
0 3500 97 14.1705 diff
0 3500 97 16.6423 norm
0 3500 98 14.1706 diff
0 3500 98 16.6424 norm
0 3500 99 14.1706 diff
0 3500 99 16.6424 norm
0 3500 100 14.1706 diff
0 3500 100 16.6425 norm
0 3500 101 14.1707 diff
0 3500 101 16.6425 norm
0 3500 102 14.1707 diff
0 3500 102 16.6426 norm
0 3500 103 14.1707 diff
0 3500 103 16.6426 norm
0 3500 104 14.1708 diff
0 3500 104 16.6427 norm
0 3500 105 14.1708 diff
0 3500 105 16.6427 norm
0 3500 106 14.1708 diff
0 3500 106 16.6427 norm
0 3500 107 14.1708 diff
0 3500 107 16.6427 norm
0 3500 108 14.1708 diff
