batch k value what
2000 76 2.36855 diff
2000 76 1.96837 norm
2000 77 2.3704 diff
2000 77 1.96959 norm
2000 78 2.37048 diff
2000 78 1.97063 norm
2000 79 2.37107 diff
2000 79 1.9696 norm
2000 80 2.37119 diff
2000 80 1.96952 norm
2000 81 2.37077 diff
2000 81 1.96976 norm
2000 82 2.37113 diff
2000 82 1.96955 norm
2000 83 2.36968 diff
2000 83 1.97079 norm
2000 84 2.37084 diff
2000 84 1.97141 norm
2000 85 2.37152 diff
2000 85 1.97234 norm
2000 86 2.37271 diff
2000 86 1.97227 norm
2000 87 2.37319 diff
2000 87 1.97167 norm
2000 88 2.37272 diff
2000 88 1.97153 norm
2000 89 2.37216 diff
2000 89 1.97161 norm
2000 90 2.37267 diff
2000 90 1.97287 norm
2000 91 2.37347 diff
2000 91 1.97338 norm
2000 92 2.37358 diff
2000 92 1.97354 norm
2000 93 2.37436 diff
2000 93 1.97317 norm
2000 94 2.37398 diff
2000 94 1.97305 norm
2000 95 2.37437 diff
2000 95 1.97303 norm
2000 96 2.37414 diff
2000 96 1.97305 norm
2000 97 2.37374 diff
2000 97 1.97333 norm
2000 98 2.37423 diff
2000 98 1.97343 norm
2000 99 2.37431 diff
2000 99 1.97385 norm
2000 100 2.37514 diff
2000 100 1.97361 norm
2000 101 2.37511 diff
2000 101 1.97338 norm
2000 102 2.37488 diff
2000 102 1.97324 norm
2000 103 2.37452 diff
2000 103 1.97338 norm
2000 104 2.37452 diff
2000 104 1.97372 norm
2000 105 2.37479 diff
2000 105 1.97391 norm
2000 106 2.37488 diff
2000 106 1.97386 norm
2000 107 2.37502 diff
2000 107 1.9736 norm
2000 108 2.37481 diff
2000 108 1.97364 norm
2000 109 4.79251 diff
2000 109 3.52998 norm
2000 110 4.00364 diff
2000 110 3.0916 norm
2000 111 3.46441 diff
2000 111 2.67467 norm
2000 112 3.2114 diff
2000 112 2.42677 norm
2000 113 2.8631 diff
2000 113 2.40124 norm
2000 114 2.28251 diff
2000 114 2.22271 norm
2000 115 2.51329 diff
2000 115 2.17023 norm
2000 116 2.14084 diff
2000 116 2.08153 norm
2000 117 1.8611 diff
2000 117 1.89956 norm
2000 118 1.91597 diff
2000 118 1.89886 norm
2000 119 0.0 diff
2000 119 2.07672 norm
2500 0 3.36863 diff
2500 0 2.6066 norm
2500 1 4.14584 diff
2500 1 3.61186 norm
2500 2 4.82419 diff
2500 2 4.20638 norm
2500 3 4.98209 diff
2500 3 4.40109 norm
2500 4 5.14809 diff
2500 4 4.53258 norm
2500 5 5.18285 diff
2500 5 4.58297 norm
2500 6 5.17646 diff
2500 6 4.59985 norm
2500 7 5.18675 diff
2500 7 4.61788 norm
2500 8 5.18958 diff
2500 8 4.61911 norm
2500 9 5.18785 diff
2500 9 4.61287 norm
2500 10 4.20402 diff
2500 10 3.80741 norm
2500 11 3.68715 diff
2500 11 3.28905 norm
2500 12 3.2929 diff
2500 12 2.99313 norm
2500 13 3.15572 diff
2500 13 2.82393 norm
2500 14 3.01965 diff
2500 14 2.71551 norm
2500 15 2.92734 diff
2500 15 2.63254 norm
2500 16 2.83932 diff
2500 16 2.46656 norm
2500 17 2.71815 diff
2500 17 2.39639 norm
2500 18 2.61952 diff
2500 18 2.33459 norm
2500 19 2.50338 diff
2500 19 2.35572 norm
2500 20 2.59164 diff
2500 20 2.34342 norm
2500 21 2.55713 diff
2500 21 2.28741 norm
2500 22 2.57732 diff
2500 22 2.23743 norm
2500 23 2.55023 diff
2500 23 2.18759 norm
2500 24 2.51993 diff
2500 24 2.16841 norm
2500 25 2.52495 diff
2500 25 2.14032 norm
2500 26 2.47148 diff
2500 26 2.13724 norm
2500 27 2.48814 diff
2500 27 2.10913 norm
2500 28 2.46988 diff
2500 28 2.11463 norm
2500 29 2.49136 diff
2500 29 2.09477 norm
2500 30 2.47374 diff
2500 30 2.06134 norm
2500 31 2.43961 diff
2500 31 2.03395 norm
2500 32 2.41325 diff
2500 32 2.03944 norm
2500 33 2.38633 diff
2500 33 2.05483 norm
2500 34 2.39962 diff
2500 34 2.05264 norm
2500 35 2.39845 diff
2500 35 2.05562 norm
2500 36 2.39773 diff
2500 36 2.04627 norm
2500 37 2.37949 diff
2500 37 2.05128 norm
2500 38 2.37645 diff
2500 38 2.05275 norm
2500 39 2.36864 diff
2500 39 2.04907 norm
2500 40 2.3545 diff
2500 40 2.057 norm
2500 41 2.35678 diff
2500 41 2.06341 norm
2500 42 2.35584 diff
2500 42 2.06936 norm
2500 43 2.36822 diff
2500 43 2.06361 norm
2500 44 2.3663 diff
2500 44 2.05775 norm
2500 45 2.36018 diff
2500 45 2.05145 norm
2500 46 2.35343 diff
2500 46 2.04877 norm
2500 47 2.34701 diff
2500 47 2.05234 norm
2500 48 2.3603 diff
2500 48 2.05175 norm
2500 49 2.35934 diff
2500 49 2.05015 norm
2500 50 2.36452 diff
2500 50 2.0467 norm
2500 51 2.36021 diff
2500 51 2.04556 norm
2500 52 2.35826 diff
2500 52 2.04066 norm
2500 53 2.35868 diff
2500 53 2.04062 norm
2500 54 2.35258 diff
2500 54 2.03982 norm
2500 55 2.35347 diff
2500 55 2.04113 norm
2500 56 2.3505 diff
2500 56 2.04372 norm
2500 57 2.35703 diff
2500 57 2.04126 norm
2500 58 2.35484 diff
2500 58 2.04087 norm
2500 59 2.35374 diff
2500 59 2.03875 norm
2500 60 2.34946 diff
2500 60 2.03871 norm
2500 61 2.34716 diff
2500 61 2.03908 norm
2500 62 2.3508 diff
2500 62 2.0414 norm
2500 63 2.35201 diff
2500 63 2.04331 norm
2500 64 2.35298 diff
2500 64 2.04157 norm
2500 65 2.35112 diff
2500 65 2.04178 norm
2500 66 2.35261 diff
2500 66 2.04074 norm
2500 67 2.35121 diff
2500 67 2.04121 norm
2500 68 2.35151 diff
2500 68 2.04027 norm
2500 69 2.35025 diff
2500 69 2.0411 norm
2500 70 2.35069 diff
2500 70 2.04141 norm
2500 71 2.35294 diff
2500 71 2.04134 norm
2500 72 2.35338 diff
2500 72 2.04128 norm
2500 73 2.35396 diff
2500 73 2.03951 norm
2500 74 2.3517 diff
2500 74 2.03957 norm
2500 75 2.35174 diff
2500 75 2.03946 norm
2500 76 2.35253 diff
2500 76 2.0407 norm
2500 77 2.35357 diff
2500 77 2.04124 norm
2500 78 2.35355 diff
2500 78 2.04116 norm
2500 79 2.35347 diff
2500 79 2.04076 norm
2500 80 2.35348 diff
2500 80 2.04096 norm
2500 81 2.35376 diff
2500 81 2.04136 norm
2500 82 2.35353 diff
2500 82 2.04103 norm
2500 83 2.35267 diff
2500 83 2.04151 norm
2500 84 2.35333 diff
2500 84 2.04199 norm
2500 85 2.35377 diff
2500 85 2.04263 norm
2500 86 2.3547 diff
2500 86 2.04251 norm
2500 87 2.35483 diff
2500 87 2.04218 norm
2500 88 2.35426 diff
2500 88 2.04224 norm
2500 89 2.35408 diff
2500 89 2.04235 norm
2500 90 2.35449 diff
2500 90 2.0431 norm
2500 91 2.35499 diff
2500 91 2.04322 norm
2500 92 2.35507 diff
2500 92 2.04327 norm
2500 93 2.35522 diff
2500 93 2.0432 norm
2500 94 2.35532 diff
2500 94 2.04321 norm
2500 95 2.35561 diff
2500 95 2.0433 norm
2500 96 2.35543 diff
2500 96 2.04319 norm
2500 97 2.35515 diff
2500 97 2.04327 norm
2500 98 2.35532 diff
2500 98 2.04346 norm
2500 99 2.35553 diff
2500 99 2.04376 norm
2500 100 2.3561 diff
2500 100 2.04366 norm
2500 101 2.35605 diff
2500 101 2.04349 norm
2500 102 2.35585 diff
2500 102 2.04346 norm
2500 103 2.35571 diff
2500 103 2.04356 norm
2500 104 2.3557 diff
2500 104 2.04378 norm
2500 105 2.35595 diff
2500 105 2.04383 norm
2500 106 2.35592 diff
2500 106 2.04384 norm
2500 107 2.35598 diff
2500 107 2.04376 norm
2500 108 2.35601 diff
2500 108 2.04381 norm
2500 109 4.78497 diff
2500 109 3.48088 norm
2500 110 4.00369 diff
2500 110 3.05666 norm
2500 111 3.45291 diff
2500 111 2.66132 norm
2500 112 3.21269 diff
2500 112 2.42771 norm
2500 113 2.84997 diff
2500 113 2.41772 norm
2500 114 2.29631 diff
2500 114 2.25022 norm
2500 115 2.52448 diff
2500 115 2.20705 norm
2500 116 2.12156 diff
2500 116 2.11414 norm
2500 117 1.85743 diff
2500 117 1.94427 norm
2500 118 1.90837 diff
2500 118 1.9611 norm
2500 119 0.0 diff
2500 119 2.12485 norm
3000 0 3.32055 diff
3000 0 2.58255 norm
3000 1 4.14698 diff
3000 1 3.59813 norm
3000 2 4.78112 diff
3000 2 4.16374 norm
3000 3 4.97863 diff
3000 3 4.41193 norm
3000 4 5.11507 diff
3000 4 4.51008 norm
3000 5 5.19934 diff
3000 5 4.58523 norm
3000 6 5.22922 diff
3000 6 4.61668 norm
3000 7 5.2153 diff
3000 7 4.61375 norm
3000 8 5.21534 diff
3000 8 4.63381 norm
3000 9 5.19577 diff
3000 9 4.61539 norm
3000 10 4.18571 diff
3000 10 3.786 norm
3000 11 3.66066 diff
3000 11 3.28599 norm
3000 12 3.26749 diff
3000 12 2.99385 norm
3000 13 3.14203 diff
3000 13 2.82719 norm
3000 14 3.01383 diff
3000 14 2.71556 norm
3000 15 2.93386 diff
3000 15 2.6197 norm
3000 16 2.84265 diff
3000 16 2.46899 norm
3000 17 2.73001 diff
3000 17 2.39119 norm
3000 18 2.63084 diff
3000 18 2.32744 norm
3000 19 2.51144 diff
3000 19 2.33337 norm
3000 20 2.60546 diff
3000 20 2.33017 norm
3000 21 2.58531 diff
3000 21 2.26989 norm
3000 22 2.61381 diff
3000 22 2.20566 norm
3000 23 2.58734 diff
3000 23 2.1515 norm
3000 24 2.54887 diff
3000 24 2.12835 norm
3000 25 2.54782 diff
3000 25 2.09667 norm
3000 26 2.50764 diff
3000 26 2.08968 norm
3000 27 2.521 diff
3000 27 2.04762 norm
3000 28 2.50345 diff
3000 28 2.04374 norm
3000 29 2.51921 diff
3000 29 2.02571 norm
3000 30 2.50349 diff
3000 30 1.98896 norm
3000 31 2.46852 diff
3000 31 1.95864 norm
3000 32 2.43131 diff
3000 32 1.95121 norm
3000 33 2.40391 diff
3000 33 1.96221 norm
3000 34 2.41151 diff
3000 34 1.9579 norm
3000 35 2.41434 diff
3000 35 1.95725 norm
3000 36 2.41449 diff
3000 36 1.94453 norm
3000 37 2.39127 diff
3000 37 1.9498 norm
3000 38 2.3865 diff
3000 38 1.95221 norm
3000 39 2.37522 diff
3000 39 1.9485 norm
3000 40 2.3643 diff
3000 40 1.9509 norm
3000 41 2.3656 diff
3000 41 1.95647 norm
3000 42 2.36432 diff
3000 42 1.96441 norm
3000 43 2.3753 diff
3000 43 1.96076 norm
3000 44 2.37653 diff
3000 44 1.95815 norm
3000 45 2.3701 diff
3000 45 1.95104 norm
3000 46 2.36068 diff
3000 46 1.94453 norm
3000 47 2.35439 diff
3000 47 1.94768 norm
3000 48 2.36575 diff
3000 48 1.94644 norm
3000 49 2.36989 diff
3000 49 1.94567 norm
3000 50 2.37348 diff
3000 50 1.94446 norm
3000 51 2.37091 diff
3000 51 1.94552 norm
3000 52 2.36785 diff
3000 52 1.94021 norm
3000 53 2.36733 diff
3000 53 1.94004 norm
3000 54 2.36268 diff
3000 54 1.93719 norm
3000 55 2.36232 diff
3000 55 1.93959 norm
3000 56 2.35899 diff
3000 56 1.94432 norm
3000 57 2.366 diff
3000 57 1.94433 norm
3000 58 2.36557 diff
3000 58 1.94605 norm
3000 59 2.3647 diff
3000 59 1.94411 norm
3000 60 2.36064 diff
3000 60 1.94348 norm
3000 61 2.35665 diff
3000 61 1.94261 norm
3000 62 2.36127 diff
3000 62 1.94668 norm
3000 63 2.36418 diff
3000 63 1.95075 norm
3000 64 2.36595 diff
3000 64 1.95131 norm
3000 65 2.3657 diff
3000 65 1.95242 norm
3000 66 2.3671 diff
3000 66 1.95163 norm
3000 67 2.36616 diff
3000 67 1.9517 norm
3000 68 2.36677 diff
3000 68 1.95023 norm
3000 69 2.36536 diff
3000 69 1.95201 norm
3000 70 2.36596 diff
3000 70 1.95306 norm
3000 71 2.36894 diff
3000 71 1.95403 norm
3000 72 2.37065 diff
3000 72 1.95505 norm
3000 73 2.3722 diff
3000 73 1.95263 norm
3000 74 2.36927 diff
3000 74 1.9517 norm
3000 75 2.36881 diff
3000 75 1.95095 norm
3000 76 2.36958 diff
3000 76 1.9529 norm
3000 77 2.37124 diff
3000 77 1.9544 norm
3000 78 2.37193 diff
3000 78 1.95524 norm
3000 79 2.37221 diff
3000 79 1.95451 norm
3000 80 2.3723 diff
3000 80 1.95468 norm
3000 81 2.37213 diff
3000 81 1.95475 norm
3000 82 2.37198 diff
3000 82 1.95404 norm
3000 83 2.3705 diff
3000 83 1.95489 norm
3000 84 2.3714 diff
3000 84 1.95549 norm
3000 85 2.37204 diff
3000 85 1.95674 norm
3000 86 2.37364 diff
3000 86 1.95673 norm
3000 87 2.37421 diff
3000 87 1.95609 norm
3000 88 2.37318 diff
3000 88 1.95561 norm
3000 89 2.37255 diff
3000 89 1.95534 norm
3000 90 2.3728 diff
3000 90 1.9565 norm
3000 91 2.37371 diff
3000 91 1.95695 norm
3000 92 2.37399 diff
3000 92 1.95706 norm
3000 93 2.37454 diff
3000 93 1.95682 norm
3000 94 2.37432 diff
3000 94 1.95665 norm
3000 95 2.37453 diff
3000 95 1.95646 norm
3000 96 2.37408 diff
3000 96 1.95618 norm
3000 97 2.37354 diff
3000 97 1.9562 norm
3000 98 2.37385 diff
3000 98 1.95633 norm
3000 99 2.37396 diff
3000 99 1.95683 norm
3000 100 2.37503 diff
3000 100 1.95662 norm
3000 101 2.37494 diff
3000 101 1.95635 norm
3000 102 2.37452 diff
3000 102 1.95604 norm
3000 103 2.37402 diff
3000 103 1.95602 norm
3000 104 2.37383 diff
3000 104 1.9563 norm
3000 105 2.37425 diff
3000 105 1.95645 norm
3000 106 2.37435 diff
3000 106 1.95648 norm
3000 107 2.37448 diff
3000 107 1.95627 norm
3000 108 2.37435 diff
3000 108 1.9563 norm
3000 109 4.78584 diff
3000 109 3.57508 norm
3000 110 3.99208 diff
3000 110 3.12021 norm
3000 111 3.4291 diff
3000 111 2.70469 norm
3000 112 3.18336 diff
3000 112 2.44249 norm
3000 113 2.82783 diff
3000 113 2.40277 norm
3000 114 2.26174 diff
3000 114 2.21319 norm
3000 115 2.50355 diff
3000 115 2.14488 norm
3000 116 2.12369 diff
3000 116 2.03648 norm
3000 117 1.86225 diff
3000 117 1.84897 norm
3000 118 1.89945 diff
3000 118 1.85381 norm
3000 119 0.0 diff
3000 119 2.02945 norm
3500 0 3.31856 diff
3500 0 2.61476 norm
3500 1 4.10763 diff
3500 1 3.62635 norm
3500 2 4.6947 diff
3500 2 4.15806 norm
3500 3 4.90621 diff
3500 3 4.40195 norm
3500 4 5.09271 diff
3500 4 4.5374 norm
3500 5 5.08725 diff
3500 5 4.57668 norm
3500 6 5.09851 diff
3500 6 4.6075 norm
3500 7 5.11765 diff
3500 7 4.63054 norm
3500 8 5.09445 diff
3500 8 4.61571 norm
3500 9 5.15492 diff
3500 9 4.65723 norm
3500 10 4.13179 diff
3500 10 3.81723 norm
3500 11 3.60502 diff
3500 11 3.30343 norm
3500 12 3.23168 diff
3500 12 3.00542 norm
3500 13 3.08814 diff
3500 13 2.82408 norm
3500 14 2.96882 diff
3500 14 2.7045 norm
3500 15 2.89327 diff
3500 15 2.62026 norm
3500 16 2.79072 diff
3500 16 2.46503 norm
3500 17 2.69859 diff
3500 17 2.38785 norm
3500 18 2.60797 diff
3500 18 2.32518 norm
3500 19 2.49114 diff
3500 19 2.34293 norm
3500 20 2.58791 diff
3500 20 2.34136 norm
3500 21 2.55974 diff
3500 21 2.29115 norm
3500 22 2.58112 diff
3500 22 2.22779 norm
3500 23 2.55009 diff
3500 23 2.18598 norm
3500 24 2.51215 diff
3500 24 2.17105 norm
3500 25 2.51492 diff
3500 25 2.1371 norm
3500 26 2.47212 diff
3500 26 2.14133 norm
3500 27 2.48351 diff
3500 27 2.11103 norm
3500 28 2.4663 diff
3500 28 2.10858 norm
3500 29 2.47891 diff
3500 29 2.09533 norm
3500 30 2.46205 diff
3500 30 2.06349 norm
3500 31 2.42823 diff
3500 31 2.03338 norm
3500 32 2.39434 diff
3500 32 2.03381 norm
3500 33 2.37446 diff
3500 33 2.04842 norm
3500 34 2.38051 diff
3500 34 2.04753 norm
3500 35 2.38133 diff
3500 35 2.04544 norm
3500 36 2.3823 diff
3500 36 2.03258 norm
3500 37 2.35972 diff
3500 37 2.03833 norm
3500 38 2.35424 diff
3500 38 2.0394 norm
3500 39 2.3476 diff
3500 39 2.03707 norm
3500 40 2.33765 diff
3500 40 2.04254 norm
3500 41 2.34028 diff
3500 41 2.04817 norm
3500 42 2.34124 diff
3500 42 2.05641 norm
3500 43 2.35029 diff
3500 43 2.05106 norm
3500 44 2.35162 diff
3500 44 2.04701 norm
3500 45 2.34498 diff
3500 45 2.04484 norm
3500 46 2.33933 diff
3500 46 2.04307 norm
3500 47 2.33605 diff
3500 47 2.04718 norm
3500 48 2.34673 diff
3500 48 2.04851 norm
3500 49 2.35076 diff
3500 49 2.04739 norm
3500 50 2.35381 diff
3500 50 2.04559 norm
3500 51 2.35088 diff
3500 51 2.04691 norm
3500 52 2.34903 diff
3500 52 2.04311 norm
3500 53 2.34864 diff
3500 53 2.04449 norm
3500 54 2.34617 diff
3500 54 2.04387 norm
3500 55 2.34797 diff
3500 55 2.0462 norm
3500 56 2.34539 diff
3500 56 2.04913 norm
3500 57 2.35137 diff
3500 57 2.04743 norm
3500 58 2.3505 diff
3500 58 2.04777 norm
3500 59 2.34895 diff
3500 59 2.0475 norm
3500 60 2.34683 diff
3500 60 2.04817 norm
3500 61 2.34471 diff
3500 61 2.04767 norm
3500 62 2.3486 diff
3500 62 2.05018 norm
3500 63 2.35129 diff
3500 63 2.0521 norm
3500 64 2.35173 diff
3500 64 2.0519 norm
3500 65 2.35112 diff
3500 65 2.05194 norm
3500 66 2.35167 diff
3500 66 2.05122 norm
3500 67 2.35106 diff
3500 67 2.05221 norm
3500 68 2.35217 diff
3500 68 2.0512 norm
3500 69 2.35151 diff
3500 69 2.05232 norm
3500 70 2.35213 diff
3500 70 2.05233 norm
3500 71 2.35374 diff
3500 71 2.05221 norm
3500 72 2.35446 diff
3500 72 2.05277 norm
3500 73 2.35482 diff
3500 73 2.05157 norm
3500 74 2.35325 diff
3500 74 2.05123 norm
3500 75 2.35294 diff
3500 75 2.05084 norm
3500 76 2.35389 diff
3500 76 2.05173 norm
3500 77 2.3549 diff
3500 77 2.05213 norm
3500 78 2.35466 diff
3500 78 2.05247 norm
3500 79 2.35475 diff
3500 79 2.0517 norm
3500 80 2.35421 diff
3500 80 2.05183 norm
3500 81 2.35445 diff
3500 81 2.05207 norm
3500 82 2.35448 diff
3500 82 2.05171 norm
3500 83 2.35369 diff
3500 83 2.05193 norm
3500 84 2.35412 diff
3500 84 2.05194 norm
3500 85 2.35436 diff
3500 85 2.05257 norm
3500 86 2.35498 diff
3500 86 2.05255 norm
3500 87 2.35511 diff
3500 87 2.05222 norm
3500 88 2.35463 diff
3500 88 2.05202 norm
3500 89 2.35424 diff
3500 89 2.05188 norm
3500 90 2.35467 diff
3500 90 2.05238 norm
3500 91 2.35495 diff
3500 91 2.0525 norm
3500 92 2.35502 diff
3500 92 2.05249 norm
3500 93 2.3551 diff
3500 93 2.05232 norm
3500 94 2.35492 diff
3500 94 2.05233 norm
3500 95 2.35521 diff
3500 95 2.05229 norm
3500 96 2.35499 diff
3500 96 2.05214 norm
3500 97 2.35476 diff
3500 97 2.0521 norm
3500 98 2.35485 diff
3500 98 2.05212 norm
3500 99 2.35486 diff
3500 99 2.05239 norm
3500 100 2.35533 diff
3500 100 2.05233 norm
3500 101 2.35529 diff
3500 101 2.0522 norm
3500 102 2.35505 diff
3500 102 2.05206 norm
3500 103 2.3549 diff
3500 103 2.05207 norm
3500 104 2.35485 diff
3500 104 2.05221 norm
3500 105 2.35502 diff
3500 105 2.05226 norm
3500 106 2.35504 diff
3500 106 2.05225 norm
3500 107 2.35504 diff
3500 107 2.05219 norm
3500 108 2.35502 diff
3500 108 2.05224 norm
3500 109 4.73346 diff
3500 109 3.55578 norm
3500 110 3.95351 diff
3500 110 3.10564 norm
3500 111 3.38008 diff
3500 111 2.72088 norm
3500 112 3.15987 diff
3500 112 2.46295 norm
3500 113 2.79318 diff
3500 113 2.41404 norm
3500 114 2.22919 diff
3500 114 2.22683 norm
3500 115 2.47863 diff
3500 115 2.15099 norm
3500 116 2.07604 diff
3500 116 2.03808 norm
3500 117 1.85203 diff
3500 117 1.84563 norm
3500 118 1.89384 diff
3500 118 1.85805 norm
3500 119 0.0 diff
3500 119 2.02106 norm
4000 0 3.20213 diff
4000 0 2.50874 norm
4000 1 4.17195 diff
4000 1 3.56555 norm
4000 2 4.75318 diff
4000 2 4.13562 norm
4000 3 5.02538 diff
4000 3 4.40345 norm
4000 4 5.15926 diff
4000 4 4.49453 norm
4000 5 5.21906 diff
4000 5 4.56834 norm
4000 6 5.22447 diff
4000 6 4.57119 norm
4000 7 5.23801 diff
4000 7 4.60119 norm
4000 8 5.24727 diff
4000 8 4.60351 norm
4000 9 5.24416 diff
4000 9 4.59889 norm
4000 10 4.2585 diff
4000 10 3.75794 norm
4000 11 3.72847 diff
4000 11 3.25606 norm
4000 12 3.37621 diff
4000 12 2.95217 norm
4000 13 3.23401 diff
4000 13 2.76754 norm
4000 14 3.09945 diff
4000 14 2.66336 norm
4000 15 3.01975 diff
4000 15 2.55519 norm
4000 16 2.9135 diff
4000 16 2.41306 norm
4000 17 2.81772 diff
4000 17 2.32042 norm
4000 18 2.72 diff
4000 18 2.24827 norm
4000 19 2.5982 diff
4000 19 2.25239 norm
4000 20 2.67861 diff
4000 20 2.23665 norm
4000 21 2.64502 diff
4000 21 2.18363 norm
4000 22 2.66025 diff
4000 22 2.11256 norm
4000 23 2.62896 diff
4000 23 2.05213 norm
4000 24 2.58425 diff
4000 24 2.02624 norm
4000 25 2.5742 diff
4000 25 1.97559 norm
4000 26 2.52811 diff
4000 26 1.96306 norm
4000 27 2.5327 diff
4000 27 1.91349 norm
4000 28 2.50733 diff
4000 28 1.90137 norm
4000 29 2.52142 diff
4000 29 1.87865 norm
4000 30 2.4925 diff
4000 30 1.8353 norm
4000 31 2.45709 diff
4000 31 1.78056 norm
4000 32 2.4097 diff
4000 32 1.7726 norm
4000 33 2.3758 diff
4000 33 1.77855 norm
4000 34 2.38261 diff
4000 34 1.76818 norm
4000 35 2.37528 diff
4000 35 1.76884 norm
4000 36 2.37768 diff
4000 36 1.74843 norm
4000 37 2.34751 diff
4000 37 1.75709 norm
4000 38 2.33895 diff
4000 38 1.75353 norm
4000 39 2.3255 diff
4000 39 1.74434 norm
4000 40 2.31195 diff
4000 40 1.75198 norm
4000 41 2.31146 diff
4000 41 1.7616 norm
4000 42 2.31583 diff
4000 42 1.77478 norm
4000 43 2.32653 diff
4000 43 1.77305 norm
4000 44 2.33018 diff
4000 44 1.76981 norm
4000 45 2.32533 diff
4000 45 1.76041 norm
4000 46 2.30993 diff
4000 46 1.75271 norm
4000 47 2.30756 diff
4000 47 1.75647 norm
4000 48 2.31883 diff
4000 48 1.75946 norm
4000 49 2.3263 diff
4000 49 1.7589 norm
4000 50 2.33481 diff
4000 50 1.75727 norm
4000 51 2.32837 diff
4000 51 1.75852 norm
4000 52 2.32755 diff
4000 52 1.74622 norm
4000 53 2.32454 diff
4000 53 1.74435 norm
4000 54 2.31794 diff
4000 54 1.74067 norm
4000 55 2.31946 diff
4000 55 1.74624 norm
4000 56 2.31427 diff
4000 56 1.75319 norm
4000 57 2.32563 diff
4000 57 1.75425 norm
4000 58 2.32598 diff
4000 58 1.75421 norm
4000 59 2.32332 diff
4000 59 1.75204 norm
4000 60 2.31777 diff
4000 60 1.74991 norm
4000 61 2.31202 diff
4000 61 1.74809 norm
4000 62 2.31776 diff
4000 62 1.75754 norm
4000 63 2.32453 diff
4000 63 1.7649 norm
4000 64 2.32767 diff
4000 64 1.76607 norm
4000 65 2.32769 diff
4000 65 1.76679 norm
4000 66 2.33075 diff
4000 66 1.76346 norm
4000 67 2.32779 diff
4000 67 1.76311 norm
4000 68 2.32921 diff
4000 68 1.76061 norm
4000 69 2.32741 diff
4000 69 1.76445 norm
4000 70 2.32891 diff
4000 70 1.76705 norm
4000 71 2.33447 diff
4000 71 1.76732 norm
4000 72 2.33701 diff
4000 72 1.76757 norm
4000 73 2.33819 diff
4000 73 1.76234 norm
4000 74 2.33281 diff
4000 74 1.75845 norm
4000 75 2.33141 diff
4000 75 1.75716 norm
4000 76 2.33136 diff
4000 76 1.76056 norm
4000 77 2.33511 diff
4000 77 1.76295 norm
4000 78 2.33513 diff
4000 78 1.76499 norm
4000 79 2.33594 diff
4000 79 1.76134 norm
4000 80 2.33524 diff
4000 80 1.76082 norm
4000 81 2.33319 diff
4000 81 1.76024 norm
4000 82 2.33299 diff
4000 82 1.7592 norm
4000 83 2.32982 diff
4000 83 1.76171 norm
4000 84 2.33183 diff
4000 84 1.76364 norm
4000 85 2.33354 diff
4000 85 1.76607 norm
4000 86 2.33561 diff
4000 86 1.7656 norm
4000 87 2.33609 diff
4000 87 1.76387 norm
4000 88 2.33446 diff
4000 88 1.76267 norm
4000 89 2.33235 diff
4000 89 1.76266 norm
4000 90 2.33352 diff
4000 90 1.76529 norm
4000 91 2.33525 diff
4000 91 1.76692 norm
4000 92 2.33602 diff
4000 92 1.76756 norm
4000 93 2.33786 diff
4000 93 1.76639 norm
4000 94 2.33657 diff
4000 94 1.7656 norm
4000 95 2.33692 diff
4000 95 1.76476 norm
4000 96 2.33579 diff
4000 96 1.76474 norm
4000 97 2.33495 diff
4000 97 1.76539 norm
4000 98 2.3361 diff
4000 98 1.76612 norm
4000 99 2.33651 diff
4000 99 1.76728 norm
4000 100 2.33838 diff
4000 100 1.7667 norm
4000 101 2.33811 diff
4000 101 1.76567 norm
4000 102 2.33718 diff
4000 102 1.76497 norm
4000 103 2.33602 diff
4000 103 1.76536 norm
4000 104 2.33594 diff
4000 104 1.76618 norm
4000 105 2.33676 diff
4000 105 1.76738 norm
4000 106 2.33762 diff
4000 106 1.7676 norm
4000 107 2.33803 diff
4000 107 1.76712 norm
4000 108 2.33759 diff
4000 108 1.76694 norm
4000 109 4.6909 diff
4000 109 3.65941 norm
4000 110 3.89977 diff
4000 110 3.20739 norm
4000 111 3.34284 diff
4000 111 2.75334 norm
4000 112 3.0769 diff
4000 112 2.44724 norm
4000 113 2.75171 diff
4000 113 2.3749 norm
4000 114 2.16331 diff
4000 114 2.17791 norm
4000 115 2.43719 diff
4000 115 2.09241 norm
4000 116 2.08245 diff
4000 116 1.97554 norm
4000 117 1.83544 diff
4000 117 1.7708 norm
4000 118 1.90486 diff
4000 118 1.73771 norm
4000 119 0.0 diff
4000 119 1.91543 norm
4500 0 3.22819 diff
4500 0 2.5581 norm
4500 1 4.07788 diff
4500 1 3.58208 norm
4500 2 4.69149 diff
4500 2 4.148 norm
4500 3 4.90279 diff
4500 3 4.38731 norm
4500 4 5.02602 diff
4500 4 4.47706 norm
4500 5 5.06357 diff
4500 5 4.5455 norm
4500 6 5.13592 diff
4500 6 4.58148 norm
4500 7 5.13554 diff
4500 7 4.59356 norm
4500 8 5.13877 diff
4500 8 4.59677 norm
4500 9 5.15988 diff
4500 9 4.63588 norm
4500 10 4.12436 diff
4500 10 3.76406 norm
4500 11 3.61122 diff
4500 11 3.27912 norm
4500 12 3.26043 diff
4500 12 2.97589 norm
4500 13 3.12431 diff
4500 13 2.79317 norm
4500 14 3.00468 diff
