batch k norm
0 67 0.0070377
0 68 0.00710712
0 69 0.00718143
0 70 0.00724954
0 71 0.00732647
0 72 0.00739787
0 73 0.00745789
0 74 0.00751706
0 75 0.00758468
0 76 0.00765049
0 77 0.00771743
0 78 0.00778398
0 79 0.00785218
0 80 0.0079133
0 81 0.0079824
0 82 0.0080454
0 83 0.00810576
0 84 0.00816843
0 85 0.00823262
0 86 0.00829305
0 87 0.00835197
0 88 0.00841581
0 89 0.00847937
0 90 0.00853826
0 91 0.00860148
0 92 0.00866032
0 93 0.00872203
0 94 0.0087779
0 95 0.00883623
0 96 0.00889989
0 97 0.00896866
0 98 0.00902361
0 99 0.00908935
0 100 0.00915165
0 101 0.00921369
0 102 0.00928184
0 103 0.00934183
0 104 0.00940853
0 105 0.00947926
0 106 0.00954702
0 107 0.00961926
0 108 0.00968317
0 109 0.00983264
0 110 0.00995814
0 111 0.00924651
0 112 0.00829386
0 113 0.0076619
0 114 0.00643022
0 115 0.00574325
0 116 0.00449004
0 117 0.00322122
0 118 0.00298509
0 119 0.0016079
500 0 0.00176455
500 1 0.00185623
500 2 0.00195711
500 3 0.00207425
500 4 0.002212
500 5 0.00236428
500 6 0.00250124
500 7 0.00268462
500 8 0.00291942
500 9 0.00314072
500 10 0.00334613
500 11 0.00355791
500 12 0.00374929
500 13 0.00395149
500 14 0.00377658
500 15 0.00394061
500 16 0.00410567
500 17 0.00426144
500 18 0.00440492
500 19 0.00454917
500 20 0.00469136
500 21 0.00481567
500 22 0.00495687
500 23 0.00509227
500 24 0.00521943
500 25 0.00534483
500 26 0.00546381
500 27 0.00558239
500 28 0.00571208
500 29 0.00582609
500 30 0.00595368
500 31 0.00607722
500 32 0.00620525
500 33 0.00633204
500 34 0.00645262
500 35 0.00657542
500 36 0.00669115
500 37 0.00681651
500 38 0.00693796
500 39 0.00705024
500 40 0.00715527
500 41 0.00728142
500 42 0.00739517
500 43 0.00750069
500 44 0.00760934
500 45 0.0077265
500 46 0.00784619
500 47 0.00795037
500 48 0.00806547
500 49 0.00816598
500 50 0.00827652
500 51 0.00838193
500 52 0.00848805
500 53 0.00858377
500 54 0.0086858
500 55 0.00880053
500 56 0.00890669
500 57 0.00901591
500 58 0.00912381
500 59 0.00922946
500 60 0.00933478
500 61 0.00944913
500 62 0.00954958
500 63 0.00965405
500 64 0.00976598
500 65 0.00987445
500 66 0.00997168
500 67 0.0100707
500 68 0.010177
500 69 0.0102727
500 70 0.0103692
500 71 0.0104643
500 72 0.0105593
500 73 0.0106586
500 74 0.0107566
500 75 0.010863
500 76 0.0109626
500 77 0.011061
500 78 0.0111637
500 79 0.0112695
500 80 0.011377
500 81 0.0114838
500 82 0.0115896
500 83 0.0116841
500 84 0.0117885
500 85 0.0118913
500 86 0.0119872
500 87 0.012093
500 88 0.0121949
500 89 0.0122855
500 90 0.0123769
500 91 0.012469
500 92 0.0125707
500 93 0.0126638
500 94 0.0127551
500 95 0.0128437
500 96 0.0129217
500 97 0.0130024
500 98 0.0130889
500 99 0.0131668
500 100 0.0132495
500 101 0.0133299
500 102 0.0134099
500 103 0.0134873
500 104 0.0135654
500 105 0.0136498
500 106 0.0137286
500 107 0.0138121
500 108 0.0138987
500 109 0.0141059
500 110 0.0143001
500 111 0.0126247
500 112 0.0112264
500 113 0.0107883
500 114 0.00920852
500 115 0.00685649
500 116 0.00582665
500 117 0.00424474
500 118 0.00317981
500 119 0.00206036
1000 0 0.00132741
1000 1 0.00138933
1000 2 0.00146473
1000 3 0.00155618
1000 4 0.00151023
1000 5 0.00162059
1000 6 0.00173709
1000 7 0.00187829
1000 8 0.00203899
1000 9 0.00219905
1000 10 0.00235398
1000 11 0.00250198
1000 12 0.0026566
1000 13 0.00277757
1000 14 0.00290572
1000 15 0.00304001
1000 16 0.00316109
1000 17 0.00326936
1000 18 0.00338783
1000 19 0.00350096
1000 20 0.00361173
1000 21 0.00370743
1000 22 0.0037998
1000 23 0.00390209
1000 24 0.00400205
1000 25 0.00410589
1000 26 0.00420502
1000 27 0.00429494
1000 28 0.00439388
1000 29 0.00448155
1000 30 0.00456466
1000 31 0.00465282
1000 32 0.00474011
1000 33 0.00482227
1000 34 0.00489688
1000 35 0.00497831
1000 36 0.00506151
1000 37 0.00514745
1000 38 0.00521851
1000 39 0.00529383
1000 40 0.00536576
1000 41 0.00542832
1000 42 0.00550574
1000 43 0.00555451
1000 44 0.0056197
1000 45 0.00568455
1000 46 0.00575753
1000 47 0.00582764
1000 48 0.00589713
1000 49 0.00596723
1000 50 0.00603682
1000 51 0.00610631
1000 52 0.00617245
1000 53 0.00623729
1000 54 0.00630198
1000 55 0.00636591
1000 56 0.00643836
1000 57 0.00651058
1000 58 0.00657879
1000 59 0.0066466
1000 60 0.00670711
1000 61 0.00676846
1000 62 0.00684324
1000 63 0.00690396
1000 64 0.00696786
1000 65 0.00703124
1000 66 0.00709555
1000 67 0.00716432
1000 68 0.00723334
1000 69 0.00729251
1000 70 0.00735893
1000 71 0.00742488
1000 72 0.00749299
1000 73 0.00756118
1000 74 0.0076212
1000 75 0.00768043
1000 76 0.0077451
1000 77 0.00780486
1000 78 0.0078694
1000 79 0.00793835
1000 80 0.00800405
1000 81 0.00806813
1000 82 0.00812835
1000 83 0.00819255
1000 84 0.00825353
1000 85 0.00831462
1000 86 0.008376
1000 87 0.00844852
1000 88 0.00851008
1000 89 0.00857655
1000 90 0.00863605
1000 91 0.00870088
1000 92 0.00876168
1000 93 0.00882338
1000 94 0.00888476
1000 95 0.00894774
1000 96 0.00901011
1000 97 0.0090748
1000 98 0.00913314
1000 99 0.00919099
1000 100 0.00925769
1000 101 0.00932861
1000 102 0.00939837
1000 103 0.00946631
1000 104 0.00953161
1000 105 0.00960106
1000 106 0.00966854
1000 107 0.00973266
1000 108 0.00979427
1000 109 0.00994541
1000 110 0.0100628
1000 111 0.00914943
1000 112 0.008173
1000 113 0.00672283
1000 114 0.00614907
1000 115 0.00502925
1000 116 0.00437352
1000 117 0.00364346
1000 118 0.00194425
1000 119 0.00097895
1500 0 0.00133382
1500 1 0.00139024
1500 2 0.00146239
1500 3 0.00151734
1500 4 0.00161704
1500 5 0.00173268
1500 6 0.00187141
1500 7 0.00203389
1500 8 0.00220977
1500 9 0.00240126
1500 10 0.00257508
1500 11 0.00272801
1500 12 0.00287391
1500 13 0.00299111
1500 14 0.00311497
1500 15 0.00324862
1500 16 0.00337702
1500 17 0.00349729
1500 18 0.00361504
1500 19 0.00373075
1500 20 0.00384377
1500 21 0.00394845
1500 22 0.00405939
1500 23 0.00416827
1500 24 0.00426225
1500 25 0.0043555
1500 26 0.00445143
1500 27 0.00455152
1500 28 0.00464402
1500 29 0.00474301
1500 30 0.00484239
1500 31 0.00492468
1500 32 0.00501369
1500 33 0.00510066
1500 34 0.0051902
1500 35 0.00526432
1500 36 0.00527678
1500 37 0.00536944
1500 38 0.00544794
1500 39 0.00553643
1500 40 0.00561701
1500 41 0.00569813
1500 42 0.00577551
1500 43 0.00585081
1500 44 0.00592605
1500 45 0.00600566
1500 46 0.00608952
1500 47 0.00615672
1500 48 0.00624136
1500 49 0.00631829
1500 50 0.00607675
1500 51 0.00614867
1500 52 0.00622952
1500 53 0.00629497
1500 54 0.00636903
1500 55 0.00644209
1500 56 0.00650436
1500 57 0.00657469
1500 58 0.00664818
1500 59 0.00671896
1500 60 0.00678888
1500 61 0.00686204
1500 62 0.00694098
1500 63 0.00701172
1500 64 0.007084
1500 65 0.0071608
1500 66 0.00722962
1500 67 0.0072955
1500 68 0.00736115
1500 69 0.00742502
1500 70 0.00749551
1500 71 0.00756602
1500 72 0.00763387
1500 73 0.00769902
1500 74 0.00777334
1500 75 0.00784058
1500 76 0.00791054
1500 77 0.00797607
1500 78 0.0080469
1500 79 0.00810953
1500 80 0.00817637
1500 81 0.00824002
1500 82 0.00830332
1500 83 0.00837052
1500 84 0.00842531
1500 85 0.00848801
1500 86 0.00855404
1500 87 0.00861893
1500 88 0.00867937
1500 89 0.00874185
1500 90 0.00880231
1500 91 0.0088587
1500 92 0.00892177
1500 93 0.00898167
1500 94 0.00904696
1500 95 0.00911208
1500 96 0.00917257
1500 97 0.00923688
1500 98 0.00929722
1500 99 0.00935642
1500 100 0.00942296
1500 101 0.00948893
1500 102 0.00955027
1500 103 0.00961209
1500 104 0.00967232
1500 105 0.00974176
1500 106 0.00980185
1500 107 0.00986548
1500 108 0.00994017
1500 109 0.0100877
1500 110 0.0102123
1500 111 0.00929455
1500 112 0.00827157
1500 113 0.00719767
1500 114 0.00615229
1500 115 0.00497485
1500 116 0.00399915
1500 117 0.00283791
1500 118 0.00202149
1500 119 0.00076035
2000 0 0.00188998
2000 1 0.00160654
2000 2 0.00166035
2000 3 0.00175648
2000 4 0.00188237
2000 5 0.00201219
2000 6 0.00217199
2000 7 0.00237407
2000 8 0.00256373
2000 9 0.00277326
2000 10 0.00294974
2000 11 0.0031314
2000 12 0.00329731
2000 13 0.00346667
2000 14 0.00360443
2000 15 0.00374385
2000 16 0.0038872
2000 17 0.00403285
2000 18 0.00415314
2000 19 0.00428404
2000 20 0.0044159
2000 21 0.00453151
2000 22 0.00465047
2000 23 0.00477879
2000 24 0.00489802
2000 25 0.00501996
2000 26 0.00512919
2000 27 0.00523632
2000 28 0.00534378
2000 29 0.0054433
2000 30 0.00555306
2000 31 0.00565294
2000 32 0.00573718
2000 33 0.00577101
2000 34 0.00586941
2000 35 0.00595038
2000 36 0.00562104
2000 37 0.00570815
2000 38 0.0057935
2000 39 0.00587517
2000 40 0.00592424
2000 41 0.00599464
2000 42 0.00576759
2000 43 0.00583572
2000 44 0.00590837
2000 45 0.00597312
2000 46 0.00604424
2000 47 0.00611547
2000 48 0.00618511
2000 49 0.00625697
2000 50 0.00632965
2000 51 0.00639674
2000 52 0.00646611
2000 53 0.00653971
2000 54 0.00661946
2000 55 0.0066943
2000 56 0.00676258
2000 57 0.00683665
2000 58 0.00691238
2000 59 0.00698243
2000 60 0.00705277
2000 61 0.00712249
2000 62 0.00719096
2000 63 0.00726047
2000 64 0.00732717
2000 65 0.00739843
2000 66 0.00746885
2000 67 0.00753677
2000 68 0.00760517
2000 69 0.00767261
2000 70 0.00774657
2000 71 0.00782251
2000 72 0.00788855
2000 73 0.00796513
2000 74 0.00803328
2000 75 0.008109
2000 76 0.00817848
2000 77 0.00825285
2000 78 0.00831867
2000 79 0.00839087
2000 80 0.00845153
2000 81 0.00851819
2000 82 0.00858041
2000 83 0.00864236
2000 84 0.00870753
2000 85 0.00876566
2000 86 0.00882681
2000 87 0.00889452
2000 88 0.00896181
2000 89 0.00902559
2000 90 0.00908522
2000 91 0.00915058
2000 92 0.0092114
2000 93 0.00927514
2000 94 0.00934359
2000 95 0.00941067
2000 96 0.00947948
2000 97 0.00954725
2000 98 0.00961721
2000 99 0.00968111
2000 100 0.00974746
2000 101 0.00980957
2000 102 0.00987281
2000 103 0.00993262
2000 104 0.00999663
2000 105 0.0100686
2000 106 0.0101353
2000 107 0.0102089
2000 108 0.0102767
2000 109 0.0104274
2000 110 0.0105566
2000 111 0.00983568
2000 112 0.00846662
2000 113 0.00746984
2000 114 0.00671746
2000 115 0.00519121
2000 116 0.00388529
2000 117 0.00310431
2000 118 0.00241075
2000 119 0.00154948
2500 0 0.00136041
2500 1 0.00142668
2500 2 0.00150899
2500 3 0.00160243
2500 4 0.00170197
2500 5 0.0018242
2500 6 0.00196328
2500 7 0.0021255
2500 8 0.00227774
2500 9 0.0024366
2500 10 0.00260487
2500 11 0.0027561
2500 12 0.00289023
2500 13 0.00301614
2500 14 0.00314648
2500 15 0.00326084
2500 16 0.00338457
2500 17 0.00349694
2500 18 0.00360552
2500 19 0.00371096
2500 20 0.00381965
2500 21 0.00391915
2500 22 0.00401336
2500 23 0.00411716
2500 24 0.00422159
2500 25 0.00432996
2500 26 0.0044315
2500 27 0.00451618
2500 28 0.00460309
2500 29 0.00468663
2500 30 0.00477353
2500 31 0.00485759
2500 32 0.00494022
2500 33 0.00501854
2500 34 0.00509963
2500 35 0.0051828
2500 36 0.005261
2500 37 0.00533301
2500 38 0.00540929
2500 39 0.00548906
2500 40 0.00556801
2500 41 0.00563574
2500 42 0.00570716
2500 43 0.00577542
2500 44 0.00584619
2500 45 0.00591602
2500 46 0.00598734
2500 47 0.00606062
2500 48 0.00613308
2500 49 0.00620616
2500 50 0.00627165
2500 51 0.00634322
2500 52 0.00641669
2500 53 0.00648467
2500 54 0.00655822
2500 55 0.00663007
2500 56 0.00669508
2500 57 0.00676251
2500 58 0.0068324
2500 59 0.00691314
2500 60 0.00698684
2500 61 0.00705225
2500 62 0.00712021
2500 63 0.00718601
2500 64 0.0072554
2500 65 0.00731852
2500 66 0.00738547
2500 67 0.00745128
2500 68 0.00751912
2500 69 0.00758653
2500 70 0.00764811
2500 71 0.0077145
2500 72 0.00778199
2500 73 0.00785348
2500 74 0.00792107
2500 75 0.00799307
2500 76 0.00805979
2500 77 0.00811943
2500 78 0.00819136
2500 79 0.00825027
2500 80 0.00830969
2500 81 0.00837128
2500 82 0.00843559
2500 83 0.00849659
2500 84 0.0085543
2500 85 0.00862049
2500 86 0.00868664
2500 87 0.00875102
2500 88 0.00881487
2500 89 0.00888083
2500 90 0.00893853
2500 91 0.009
2500 92 0.0090602
2500 93 0.0091254
2500 94 0.00919727
2500 95 0.00926039
2500 96 0.00932323
2500 97 0.00938885
2500 98 0.00945235
2500 99 0.00952003
2500 100 0.00958704
2500 101 0.00965381
2500 102 0.00971515
2500 103 0.00977616
2500 104 0.00983606
2500 105 0.00990138
2500 106 0.00996454
2500 107 0.0100343
2500 108 0.0101028
2500 109 0.0102389
2500 110 0.0103578
2500 111 0.00933982
2500 112 0.00883922
2500 113 0.0077081
2500 114 0.00633929
2500 115 0.00467714
2500 116 0.00409698
2500 117 0.00316626
2500 118 0.00179197
2500 119 0.000869811
3000 0 0.00171152
3000 1 0.001791
3000 2 0.00172596
3000 3 0.00184086
3000 4 0.001971
3000 5 0.00211801
3000 6 0.00228625
3000 7 0.00245069
3000 8 0.00269286
3000 9 0.00288801
3000 10 0.0030874
3000 11 0.00328883
3000 12 0.00346481
3000 13 0.00367162
3000 14 0.0038423
3000 15 0.00401362
3000 16 0.00417985
3000 17 0.00350586
3000 18 0.0036242
3000 19 0.00375173
3000 20 0.00386882
3000 21 0.00397946
3000 22 0.00409125
3000 23 0.00419325
3000 24 0.00429366
3000 25 0.00439493
3000 26 0.00448221
3000 27 0.00458624
3000 28 0.00469347
3000 29 0.00478568
3000 30 0.00487203
3000 31 0.00495789
3000 32 0.0050462
3000 33 0.00513361
3000 34 0.00521779
3000 35 0.00530269
3000 36 0.00538316
3000 37 0.00545486
3000 38 0.00554384
3000 39 0.0056308
3000 40 0.00571362
3000 41 0.00578393
3000 42 0.0058642
3000 43 0.0059474
3000 44 0.00602969
3000 45 0.00610623
3000 46 0.00617932
3000 47 0.00625786
3000 48 0.00633262
3000 49 0.00640377
3000 50 0.00647909
3000 51 0.00655846
3000 52 0.00663381
3000 53 0.00671229
3000 54 0.00679262
3000 55 0.00686378
3000 56 0.00694207
3000 57 0.00701704
3000 58 0.00708519
3000 59 0.00715613
3000 60 0.00722228
3000 61 0.00730307
3000 62 0.00737059
3000 63 0.00743794
3000 64 0.00750393
3000 65 0.00757254
3000 66 0.00764185
3000 67 0.00771231
3000 68 0.00777889
3000 69 0.00784785
3000 70 0.00790998
3000 71 0.00797962
3000 72 0.00804093
3000 73 0.008106
3000 74 0.00816815
3000 75 0.00823196
3000 76 0.00829325
3000 77 0.00835349
3000 78 0.00842074
3000 79 0.00848311
3000 80 0.0085417
3000 81 0.00860268
3000 82 0.00866791
3000 83 0.00872508
3000 84 0.00878752
3000 85 0.00884739
3000 86 0.00890392
3000 87 0.00896415
3000 88 0.00902339
3000 89 0.00908254
3000 90 0.00913717
3000 91 0.00919289
3000 92 0.0092534
3000 93 0.00931065
3000 94 0.0093649
3000 95 0.00942788
3000 96 0.0094857
3000 97 0.0095456
3000 98 0.00960972
3000 99 0.00966686
3000 100 0.00973162
3000 101 0.00979317
3000 102 0.00985942
3000 103 0.00992488
3000 104 0.00999148
3000 105 0.0100626
3000 106 0.010128
3000 107 0.0101971
3000 108 0.0102674
3000 109 0.0104215
3000 110 0.0105459
3000 111 0.00915304
3000 112 0.00838164
3000 113 0.00700801
3000 114 0.00613165
3000 115 0.0057235
3000 116 0.00446516
3000 117 0.00282511
3000 118 0.00184815
3000 119 0.0014636
3500 0 0.00231372
3500 1 0.0024648
3500 2 0.00259873
3500 3 0.00174406
3500 4 0.00185544
3500 5 0.00197815
3500 6 0.0021432
3500 7 0.00231858
3500 8 0.00250327
3500 9 0.0026919
3500 10 0.00288024
3500 11 0.0030519
3500 12 0.00320011
3500 13 0.00334414
3500 14 0.00349938
3500 15 0.0036354
3500 16 0.00376718
3500 17 0.00390489
3500 18 0.00404287
3500 19 0.00417112
3500 20 0.00429852
3500 21 0.00441118
3500 22 0.00413275
3500 23 0.0042485
3500 24 0.00434922
3500 25 0.00445286
3500 26 0.00455731
3500 27 0.00465993
3500 28 0.00475627
3500 29 0.00485695
3500 30 0.00495789
3500 31 0.00504826
3500 32 0.00513481
3500 33 0.00523215
3500 34 0.00531634
3500 35 0.00540812
3500 36 0.00550131
3500 37 0.00559688
3500 38 0.00567186
3500 39 0.00574714
3500 40 0.00582533
3500 41 0.0059017
3500 42 0.00598435
3500 43 0.00606872
3500 44 0.00614427
3500 45 0.00622051
3500 46 0.00621057
3500 47 0.00628665
3500 48 0.00636415
3500 49 0.00644222
3500 50 0.00652303
3500 51 0.00660735
3500 52 0.00668112
3500 53 0.00675929
3500 54 0.00683732
3500 55 0.0069106
3500 56 0.00698204
3500 57 0.00706216
3500 58 0.00713516
3500 59 0.00720924
3500 60 0.00728126
3500 61 0.00735039
3500 62 0.0074264
3500 63 0.00749981
3500 64 0.00756931
3500 65 0.00763697
3500 66 0.00770416
3500 67 0.00777434
3500 68 0.00784758
3500 69 0.00791909
3500 70 0.00799295
3500 71 0.00806104
3500 72 0.00812864
3500 73 0.00819846
3500 74 0.00826556
3500 75 0.00833212
3500 76 0.00839173
3500 77 0.00845302
3500 78 0.00852344
3500 79 0.0085874
3500 80 0.00864949
3500 81 0.00870882
3500 82 0.00876591
3500 83 0.00882496
3500 84 0.00888299
3500 85 0.00893491
3500 86 0.00899509
3500 87 0.00904697
3500 88 0.00910456
3500 89 0.00916327
3500 90 0.00922472
3500 91 0.00927776
3500 92 0.00933978
3500 93 0.0094009
3500 94 0.00946353
3500 95 0.00951928
3500 96 0.00958151
3500 97 0.00964699
3500 98 0.0097063
3500 99 0.00976438
3500 100 0.00982591
3500 101 0.00988777
3500 102 0.00995167
3500 103 0.0100131
3500 104 0.0100704
3500 105 0.010127
3500 106 0.0101873
3500 107 0.0102503
3500 108 0.0103175
3500 109 0.0104577
3500 110 0.0105074
3500 111 0.00958127
3500 112 0.00829695
3500 113 0.00732708
3500 114 0.00676363
3500 115 0.00487995
3500 116 0.00435954
3500 117 0.00347652
3500 118 0.0030105
3500 119 0.00108264
4000 0 0.00168195
4000 1 0.0014171
4000 2 0.00149748
4000 3 0.00158689
4000 4 0.00170409
4000 5 0.00183027
4000 6 0.00197162
4000 7 0.00213086
4000 8 0.00230799
4000 9 0.00246649
4000 10 0.00263054
4000 11 0.00279192
4000 12 0.00293207
4000 13 0.00307193
4000 14 0.00321254
4000 15 0.00334074
4000 16 0.00346541
4000 17 0.00358952
4000 18 0.00370846
4000 19 0.0038324
4000 20 0.00394357
4000 21 0.00405094
4000 22 0.00416417
4000 23 0.004276
4000 24 0.00438057
4000 25 0.00448916
4000 26 0.00459398
4000 27 0.00469054
4000 28 0.00478843
4000 29 0.00487872
4000 30 0.00496839
4000 31 0.00506674
4000 32 0.00515263
4000 33 0.00525173
4000 34 0.00533757
4000 35 0.00526513
4000 36 0.00534575
4000 37 0.0054273
4000 38 0.00552045
4000 39 0.00560413
4000 40 0.00567964
4000 41 0.00576017
4000 42 0.0058391
4000 43 0.0059233
4000 44 0.00599963
4000 45 0.00607282
4000 46 0.00614836
4000 47 0.00623653
4000 48 0.00631477
4000 49 0.00638747
4000 50 0.00647186
4000 51 0.00653967
4000 52 0.00660643
4000 53 0.00668228
4000 54 0.00675904
4000 55 0.00683361
4000 56 0.00690983
4000 57 0.00698335
4000 58 0.00705751
4000 59 0.0071272
4000 60 0.00719705
4000 61 0.00727141
4000 62 0.00734183
4000 63 0.00740828
4000 64 0.00747934
4000 65 0.00754503
4000 66 0.00761889
4000 67 0.00769439
4000 68 0.00776367
4000 69 0.00782998
4000 70 0.00789835
4000 71 0.00796537
4000 72 0.00803838
4000 73 0.00810761
4000 74 0.00817311
4000 75 0.00824173
4000 76 0.00830905
4000 77 0.00837123
4000 78 0.00843354
4000 79 0.00849994
4000 80 0.00856038
4000 81 0.00861626
4000 82 0.00867518
4000 83 0.00873492
4000 84 0.00879269
4000 85 0.00885073
4000 86 0.00890952
4000 87 0.00896771
4000 88 0.00903071
4000 89 0.00908724
4000 90 0.00914131
4000 91 0.00919562
4000 92 0.00925597
4000 93 0.00931043
4000 94 0.00937231
4000 95 0.00942685
4000 96 0.00948575
4000 97 0.00953869
4000 98 0.00958768
4000 99 0.00964283
4000 100 0.0096973
4000 101 0.00975895
4000 102 0.00981923
4000 103 0.00987593
4000 104 0.00993713
4000 105 0.0100027
4000 106 0.0100664
4000 107 0.0101339
4000 108 0.0102036
4000 109 0.0103583
4000 110 0.0104788
4000 111 0.00862451
4000 112 0.00742187
4000 113 0.00660167
4000 114 0.00562233
4000 115 0.00459416
4000 116 0.00369377
4000 117 0.0033153
4000 118 0.00207256
4000 119 0.00121049
4500 0 0.00298013
4500 1 0.00250327
4500 2 0.00260997
4500 3 0.00159511
4500 4 0.00156824
4500 5 0.00169333
4500 6 0.00182802
4500 7 0.00198718
4500 8 0.00212311
4500 9 0.0023012
4500 10 0.00247538
4500 11 0.00261795
4500 12 0.00277056
4500 13 0.00290136
4500 14 0.00302781
4500 15 0.00315977
4500 16 0.00327944
4500 17 0.00339988
4500 18 0.0034975
4500 19 0.00360442
4500 20 0.00371448
4500 21 0.00381713
4500 22 0.00391696
4500 23 0.00400533
4500 24 0.00410866
4500 25 0.00420436
4500 26 0.00429883
4500 27 0.00439407
4500 28 0.00448761
4500 29 0.00458618
4500 30 0.00467073
4500 31 0.0047565
4500 32 0.00484292
4500 33 0.00493048
4500 34 0.00501668
4500 35 0.00479271
4500 36 0.0048674
4500 37 0.00494079
4500 38 0.0050173
4500 39 0.00509534
4500 40 0.00517144
4500 41 0.00523646
4500 42 0.00530634
4500 43 0.00537233
4500 44 0.00544113
4500 45 0.0055056
4500 46 0.00557424
4500 47 0.00564548
4500 48 0.00571684
4500 49 0.00578125
4500 50 0.0058467
4500 51 0.00591044
4500 52 0.00597511
4500 53 0.00604196
4500 54 0.00611148
4500 55 0.00618095
4500 56 0.00624207
4500 57 0.00630772
4500 58 0.00636646
4500 59 0.006429
4500 60 0.0064971
4500 61 0.0065634
4500 62 0.00662531
4500 63 0.00669227
4500 64 0.00675199
4500 65 0.00681209
4500 66 0.00687922
4500 67 0.00693855
4500 68 0.00699381
4500 69 0.00705847
4500 70 0.00711617
4500 71 0.00718192
4500 72 0.00724953
4500 73 0.00731454
4500 74 0.00737232
4500 75 0.00742861
4500 76 0.00748815
4500 77 0.00754588
4500 78 0.00760131
4500 79 0.00766254
4500 80 0.00771937
4500 81 0.00777902
4500 82 0.00784107
4500 83 0.00789646
4500 84 0.00794934
4500 85 0.00800447
4500 86 0.00805969
4500 87 0.00811461
4500 88 0.00817159
4500 89 0.00823373
4500 90 0.00828976
4500 91 0.00834803
4500 92 0.00840761
4500 93 0.00845905
4500 94 0.00851828
4500 95 0.00857295
4500 96 0.00863056
4500 97 0.00868896
4500 98 0.00874898
4500 99 0.00880659
4500 100 0.00886535
4500 101 0.00892184
4500 102 0.00898314
4500 103 0.00904459
4500 104 0.00910208
4500 105 0.00916115
4500 106 0.00922201
4500 107 0.00928445
4500 108 0.0093485
4500 109 0.00949214
4500 110 0.00961375
4500 111 0.00794203
